ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Weather_Condition
A02945,CA,2,2020-06-14 22:12:54,2020-01-09 23:24:55,46.62095085394759,-42.692828434875565,-42.23835453475203,-38.07288437943009,18.369364457597893,Stand year month and college.,Jared Forks,Melissaborough,Rhode Island,16085,Sierra Leone,MST,JFK,2024-03-10 06:54:01,-24.907418079315224,-47.277068379393924,33.28994567980024,Fog
A02946,UK,3,2024-07-09 03:57:22,2021-07-25 21:31:32,-71.5471264680346,-129.28730257768993,-34.19606768110157,-69.59737019229262,43.03951905152322,Bag sure never power beat my place black.,Scott Branch,Port Steven,Oklahoma,11379,Algeria,MST,LAX,2022-05-15 17:40:07,88.13158814558311,23.335956409038786,58.74858528644628,Cloudy
A02947,UK,3,2020-05-28 22:20:54,2023-12-10 06:26:54,2.493803557218186,44.979757346819525,5.0237690299063615,-33.47611479456393,31.694192010980576,Interesting rule study side.,Beasley Ramp,New Melanieside,Louisiana,78063,Tanzania,EST,ATL,2024-09-30 23:47:36,64.99709919017435,28.381524463023766,24.68702465311401,Cloudy
A02948,CA,1,2023-06-02 06:01:40,2025-03-22 18:40:04,1.6003000063900572,82.3933834158945,-51.13339183098765,26.608106172023213,10.764914866072306,Instead office garden usually method.,Davis Tunnel,Lake William,Kentucky,17968,Namibia,MST,JFK,2024-06-01 09:00:24,5.31668486879191,20.042943945823694,84.7486857330783,Clear
A02949,UK,3,2021-12-23 06:30:38,2020-06-07 17:07:29,-23.529461361202607,155.4885837350841,69.20483644359496,-25.871455904006012,16.80647110140435,Cover rather clear different.,Morgan Spur,East Kevin,Delaware,53913,Ethiopia,CST,DFW,2022-11-26 20:22:35,34.59230124681619,21.369565932309612,36.660316711255504,Clear
A02950,CA,3,2023-11-27 21:48:16,2021-02-25 04:40:35,77.92647526254098,-79.60610654605263,-74.63361972121825,-85.11318424750182,42.37104438133279,Try voice in.,Steven Mews,Michaeltown,Utah,22541,Honduras,MST,LAX,2020-02-01 19:28:24,-26.386937304279858,-45.85971408157305,58.161371981988616,Snow
A02951,AU,1,2024-09-11 10:24:17,2025-03-12 07:10:54,58.95113757717982,162.07603411155486,-10.011174785808322,93.94679439389114,19.323987499372926,For ok word western real.,Mark Fall,Lake Kimberly,Maryland,26210,Portugal,CST,DFW,2020-08-21 16:03:30,14.10676163477244,-5.796133805109392,22.612114759920875,Snow
A02952,US,2,2021-10-21 07:50:47,2024-11-09 08:49:25,35.497688743734614,-157.22543814455707,62.8960085018802,11.328298544668655,26.78995327828226,Item floor mouth. Kid require cover tree.,Angela Island,East Annetteshire,Indiana,71818,Kiribati,MST,DFW,2020-09-23 09:09:22,37.92958062606537,31.817964972174067,4.138633699098571,Clear
A02953,AU,3,2022-06-03 13:35:03,2025-01-05 18:58:11,38.57879443229956,37.08499081125174,20.851900995822433,-155.636941238784,32.44709679761664,Century happy power ground eight since great.,Todd Oval,South Christina,Colorado,47257,Guam,CST,ORD,2025-02-17 08:55:36,37.23906996511252,43.40071412951036,17.370026601366064,Fog
A02954,CA,3,2024-06-11 08:51:01,2021-08-26 19:05:18,-6.891094113638559,-159.43222103640122,-37.38068714832598,-47.40605797459483,17.390482479295837,Decide clearly beautiful lose.,Owens Glen,East George,New Hampshire,10547,Iceland,CST,ATL,2020-06-10 04:16:55,-2.9359658588896522,-27.053207942806523,4.6198937608803226,Clear
A02955,UK,3,2024-05-21 06:22:15,2020-02-24 09:22:22,75.77901379738367,141.75870759430012,-14.263162600237067,138.56884459631766,14.698931537903414,Must popular dinner seek her economic anything.,James Squares,Morrisport,Hawaii,42105,Morocco,CST,ATL,2021-03-28 14:59:21,70.9771576039058,7.919494035279506,46.86038996132192,Clear
A02956,CA,2,2020-04-22 19:23:02,2024-01-31 05:54:17,35.027176905591375,10.73126054521947,37.20498846165263,91.88515123198272,23.76274513040143,Third she support morning dark upon.,Christina Curve,South Janetland,Ohio,05740,Isle of Man,EST,ATL,2020-01-06 05:33:41,8.852080608463645,30.433023955058374,58.66373909180494,Cloudy
A02957,US,3,2024-08-10 15:35:56,2024-10-20 05:24:35,41.21659109804696,60.96540627460658,85.1869338055019,-63.63115778015745,10.744048604639456,Woman sure beautiful unit movement.,Lisa Corners,Kristaton,Vermont,65089,Tanzania,CST,JFK,2021-02-24 03:49:40,45.45330301313645,25.240764285918573,4.467520768545274,Cloudy
A02958,UK,2,2022-08-26 07:53:32,2022-10-16 08:58:27,65.10436268172214,119.36661332776293,70.76496930829802,157.7459347360233,14.210529345953171,Minute boy technology even information good.,Andrew Heights,Lake Tylertown,Kentucky,02569,Grenada,PST,ATL,2022-08-29 00:10:55,5.297889319936722,11.889011698007913,9.048222153793283,Fog
A02959,US,2,2021-02-21 17:29:43,2021-08-25 03:58:11,-40.66711391840562,-125.88817590577125,-28.36209449117218,-152.42295299104435,3.1039242016018043,Organization design student.,Amy Field,Alvaradoland,Nevada,69732,Greece,PST,LAX,2022-10-25 13:51:53,25.27182348828012,-48.13088117379998,48.552502681035094,Snow
A02960,AU,3,2022-07-13 12:14:01,2020-08-22 15:07:35,55.27276269600654,-166.1070377022718,89.67561827181436,166.044493401188,15.198513798550273,Situation reality myself agent interesting alone.,Ruben Greens,South Pamela,South Carolina,15668,Kenya,MST,DFW,2022-06-16 06:33:37,-3.02309871747007,22.38858401115658,79.91799322009761,Fog
A02961,CA,3,2025-04-17 23:00:32,2021-08-04 10:12:36,-54.85669146783143,136.39721252862677,-89.36916056440951,-91.54616670551677,16.035204668178466,Soon prepare former lead audience.,Jose Rue,Port Williamstad,Idaho,38515,Maldives,EST,DFW,2020-11-28 08:03:21,52.291013029164986,27.3242503278815,62.80091789157193,Fog
A02962,US,3,2023-03-05 20:27:26,2020-09-23 08:05:42,-27.83844859592019,-66.6240381147843,-85.02664395448528,-176.72609509112905,48.09165831456598,Outside new career modern name.,Wong Lake,Janetstad,Hawaii,12597,Colombia,EST,DFW,2024-01-15 14:29:11,25.32596681837559,22.284950662563503,10.471022010386942,Fog
A02963,AU,2,2023-08-30 08:17:24,2020-06-01 08:31:06,-29.590118231428313,-133.5675931462205,58.29129273081489,-23.82910685340235,29.486441273294005,Education any shake country effort.,Carl Groves,North Anneton,Vermont,01673,Guyana,PST,ATL,2024-01-11 21:21:34,-27.904750416590645,26.58091614899567,88.75422738414947,Snow
A02964,US,2,2023-11-19 20:49:29,2022-09-29 04:50:07,86.13458431004531,-11.353954648648852,-54.096716370050636,-50.77064531267689,39.36912127079028,Player why head recently.,Miller Rapid,Anthonyfort,Hawaii,82862,Canada,PST,ATL,2022-01-06 19:48:17,-26.33855077782041,-6.908510732113967,91.74502347897467,Snow
A02965,UK,1,2020-05-12 14:21:47,2020-12-21 03:39:28,64.17670027462682,35.390187250566754,-79.06153168867664,14.072041874445773,2.2688626390161226,Discuss nor commercial art yard.,Roberts Via,New Maria,Colorado,37916,Bolivia,MST,LAX,2023-09-03 12:36:59,31.24746140128488,49.375214592539095,32.49568278494609,Rain
A02966,UK,3,2022-10-21 08:37:47,2021-08-20 04:24:06,36.21057508624675,-168.85058276789636,-47.3133468174296,106.83822980514435,5.326834680418596,Government available beautiful opportunity.,Craig Camp,Kellybury,Louisiana,90057,Chile,PST,DFW,2021-04-23 12:47:07,-6.180637302303932,27.078691587265894,61.60177918813622,Cloudy
A02967,AU,3,2023-02-01 00:46:10,2020-07-06 14:50:42,40.87021709077021,-81.03756302744841,-13.301972283445167,123.27508877416096,40.726848043129614,Task number cup school example city seek.,Barker Canyon,Port Cathy,New Jersey,69095,Greece,EST,ORD,2024-04-03 00:04:08,46.05546625881651,7.868000527998554,49.23271501847118,Clear
A02968,CA,1,2023-03-06 04:33:26,2022-05-18 08:41:29,11.173102992462788,-168.19204526031743,41.50192867801286,-35.55720013979095,31.177477470881787,Bit role street claim. Wife candidate ok focus.,Laura Knoll,West Brandichester,Pennsylvania,79203,Denmark,CST,ATL,2024-07-23 00:46:01,23.06493163036277,43.41912697466239,94.20237686298222,Snow
A02969,UK,3,2020-03-30 04:16:13,2023-06-04 09:30:11,80.47632007953342,-28.67925988962037,22.380394779216985,-25.255532265713924,9.549101527010146,Condition position area room claim which happy.,Amanda Island,East Paula,Ohio,67827,Rwanda,MST,JFK,2023-05-17 00:54:13,55.07457862016395,40.81983394580183,50.87485329487358,Cloudy
A02970,US,3,2022-10-24 20:20:27,2022-08-06 16:09:47,-0.6734244811749193,142.23601046384795,-47.22818083912432,-126.65601708138948,20.239770293086913,Religious tree current treat open four.,Rodriguez Point,East Jodifurt,Missouri,23314,Grenada,CST,ORD,2022-03-19 10:48:59,93.8113726283137,31.456706533426498,95.99658137120642,Snow
A02971,US,2,2022-04-26 08:04:56,2023-07-28 00:05:20,-21.50681222341899,173.75486813768492,0.58868065810519,-162.88286080278115,26.93362499908114,Daughter task artist.,Elizabeth Rapids,New Melissa,Oklahoma,97217,Northern Mariana Islands,MST,JFK,2025-06-12 22:04:03,38.73569752338297,6.369491898376637,19.93425505302061,Fog
A02972,AU,2,2024-12-06 15:07:55,2024-04-11 03:36:04,-60.65363935231362,49.3371192613059,76.71853897174236,50.83739648460889,42.18049145687209,Its surface sit east reflect.,George Meadows,Chloeview,Iowa,82092,Antigua and Barbuda,PST,JFK,2022-12-29 23:10:37,72.35921846671295,2.7101019146713483,34.553675769567995,Snow
A02973,UK,2,2021-08-23 09:45:06,2023-08-23 09:32:57,51.51701740699045,-121.81043023754695,56.70139985707638,-156.8024548010308,3.0205995847247094,Seek member attention left a third buy.,Weeks Orchard,South Pamela,Texas,44282,Mongolia,PST,ATL,2022-03-19 08:18:32,67.89532952107183,-17.129206802547927,78.13452400961374,Clear
A02974,US,3,2023-09-19 05:09:00,2022-08-11 04:34:27,42.19990777360647,146.10578039975007,-31.82583873027719,84.17884299172414,29.83611446836812,Call deep woman push whole other health nature.,Christopher Knolls,East Monicaburgh,Georgia,13979,United Arab Emirates,EST,JFK,2023-10-07 03:07:11,89.83284356210248,-24.912202089605163,78.36107355933677,Rain
A02975,US,2,2020-08-27 10:02:28,2024-02-17 05:37:33,-20.81609306565572,5.849216352021756,86.80762104402532,14.07245220800911,35.8517960793342,Side effect who compare. Bit view century set.,Oneal Club,North Charlesstad,New Mexico,45541,Eritrea,PST,JFK,2022-07-09 12:57:23,-2.1776772590591946,1.2359516975086535,73.21832739567051,Clear
A02976,AU,2,2024-10-29 17:12:30,2023-06-04 19:30:17,-85.46518548733872,-124.6502476429495,37.55167207832358,-108.51012783860998,48.89459289552297,Find enter know although pass speak.,Wagner Trace,Melissashire,Arkansas,69523,Sudan,EST,DFW,2023-01-11 09:58:32,77.55250620204231,7.77817617119738,85.96114646653041,Rain
A02977,US,2,2024-01-14 00:04:42,2023-05-01 16:09:44,61.01951898924193,151.82160100259807,-78.75911597997928,14.22825966455386,40.35800391460922,Range meet at.,Kevin Courts,Sarahhaven,Maine,44143,El Salvador,CST,ATL,2020-05-23 12:31:00,87.71764920560929,-25.547356854115442,70.25461729438122,Clear
A02978,CA,3,2024-08-27 16:26:26,2020-11-10 18:18:39,-87.94476297826675,92.68885826031709,-83.67107160804504,-114.12082202324441,13.811365678263671,Weight rest if behind left lot myself wife.,Walker Alley,Curryshire,Oregon,35920,Angola,EST,LAX,2024-12-05 23:03:05,21.059187523185095,42.26012436534788,63.608514447223385,Fog
A02979,UK,3,2022-05-30 03:16:10,2020-01-16 13:28:06,36.665960333229165,83.41389818033457,-59.6865691781946,-22.05460529625168,35.478959693913254,And cup chair down number put study.,Brittany Tunnel,New Matthew,Kentucky,94175,Greenland,EST,ATL,2021-09-15 19:53:17,10.796105297865857,5.727399673431854,45.89250130775121,Cloudy
A02980,CA,3,2022-09-11 03:41:24,2021-03-23 18:53:36,84.64627975069027,75.30505336598569,41.014056249026424,107.84171384720241,38.16389424634885,Hotel cost a ago.,Underwood Burg,East Philipbury,New York,91587,Cameroon,MST,DFW,2025-03-28 13:59:00,93.76466825817741,2.650532538214655,46.70877433293269,Fog
A02981,US,2,2020-07-31 23:41:26,2022-01-11 14:35:38,-11.220960933323383,-107.87766440528077,-56.92699334836298,-13.709054372170527,36.48677499591976,Best we detail.,Lyons Burg,North Mary,Delaware,97845,Algeria,EST,ORD,2021-11-14 19:28:35,51.59226687805284,-6.436161163385975,40.616149320424164,Rain
A02982,CA,1,2020-05-15 20:48:58,2023-03-11 13:07:14,-47.7047871007285,-104.03759098529062,2.0676184575900294,-126.46824541288264,41.0072033975935,Name star popular use last rate policy.,Anthony Pass,Davidshire,Louisiana,50427,Australia,PST,DFW,2022-09-23 04:20:17,19.48794308139089,-44.192870428313945,62.021179970382036,Clear
A02983,AU,1,2020-02-14 22:28:24,2020-05-24 05:00:18,36.87678180780871,67.78547943381179,-73.21317836745028,80.57832545626025,45.18649881068188,Consider though even character after fly.,Stephanie Glens,Lake Amandaview,Vermont,68626,Ghana,CST,JFK,2024-08-29 01:01:10,72.93760372111193,38.240133445984924,40.666392923299355,Cloudy
A02984,CA,2,2021-10-03 07:09:02,2022-08-06 03:29:12,57.08306556280533,-100.89980996025713,75.75950840943511,-112.76337014279682,4.921493449467013,Face would mean record step.,Shelby Place,New Dakotachester,Colorado,71617,Argentina,CST,JFK,2022-06-08 15:41:46,9.58160721004296,-18.300577355697023,14.749431408659696,Fog
A02985,AU,3,2022-03-19 22:02:26,2021-03-11 10:41:33,8.357456894012515,-22.078189150902404,-28.087089554957842,85.87795477323942,5.238192884055942,Occur list different simple office simply.,Bethany Square,Port John,Massachusetts,76827,United States Virgin Islands,EST,ATL,2022-02-11 04:34:49,-7.067013810917931,14.246033446829443,10.652961620864676,Cloudy
A02986,US,1,2023-12-31 23:22:02,2022-03-03 02:37:42,84.06634954610632,101.52065721381888,73.46377018091354,-7.43317588230002,39.8199994385323,Maintain young go economic its tonight.,Brandon Centers,New Crystal,Connecticut,49478,Norway,PST,LAX,2024-04-22 05:13:14,40.71605265370172,10.74335589700354,92.44722752437778,Snow
A02987,AU,1,2020-12-27 16:31:25,2022-12-22 07:54:12,-80.699630101567,102.22290651522275,80.07761554389796,-16.65296672605143,12.618623826073543,Goal once much parent four source.,White Springs,North Tara,Delaware,64336,Romania,EST,LAX,2020-02-05 03:52:10,43.607565838378434,8.44868253845268,2.4738907537883104,Rain
A02988,AU,2,2021-08-10 09:15:09,2025-05-10 04:08:44,0.8632076948150598,-16.82576189069053,-88.89684348353745,126.51661362869089,2.927071097503897,Good myself eat. Make religious here.,Edward Forges,Janetfurt,Louisiana,75106,Belgium,EST,DFW,2023-12-05 06:19:59,77.34704269475395,2.571220201158411,10.546726180565248,Clear
A02989,AU,1,2024-04-05 03:04:30,2024-05-04 07:20:23,39.32171051805901,105.18837777908823,-6.455666304228231,75.09726876264074,20.06145904903029,However unit around if pay military southern.,Nicole Turnpike,Port Williamstad,New Mexico,05101,Iraq,CST,ORD,2021-05-16 15:40:06,29.4135561526559,-31.85601665686719,44.53048746455867,Clear
A02990,US,2,2022-03-28 18:26:53,2021-07-06 19:18:02,65.27528480685223,121.90384663130044,-85.56190997275928,-168.15211309622185,40.99384559130391,Wonder lose research no.,Mitchell Ramp,North Catherine,Connecticut,79182,Uruguay,PST,ORD,2020-07-30 22:37:35,75.8962501356944,-21.939425895203446,26.29262669043798,Rain
A02991,US,2,2024-02-19 13:19:49,2020-08-16 19:52:42,-57.733989856597795,55.7192704623337,73.56469793452305,-73.37724674342314,6.328251190699019,They lawyer likely animal wait despite avoid.,Bruce Crest,Brendastad,New Hampshire,56961,Ukraine,PST,JFK,2020-01-25 11:51:31,10.471948315284003,2.418807127030007,40.584890040214596,Fog
A02992,US,2,2023-02-12 17:11:32,2024-11-06 02:49:40,54.000626717462666,-97.76669316896874,3.3133580522236485,133.53143790596351,33.59209859022337,Natural even certainly visit keep boy.,Camacho Ville,Barnettmouth,North Carolina,24957,Mauritius,MST,ATL,2023-05-30 09:15:53,44.79786628311295,28.934245159692594,11.744738159388335,Rain
A02993,UK,2,2023-01-01 02:50:37,2020-03-14 14:10:01,9.487273629338148,-81.35575906120289,-76.51007771427058,-173.4025793237285,0.18079308857838483,Say model catch job sort station step.,Christopher Isle,Edwardmouth,North Dakota,78751,Pakistan,PST,JFK,2022-09-03 08:12:57,-2.898538742906947,-6.801102934958138,13.090693684737397,Fog
A02994,US,3,2024-03-07 22:56:10,2021-02-07 02:32:20,-18.620337241806624,-66.65718405285527,-70.15018891021796,16.29124065430932,5.486872360622497,Computer quality ten realize kind.,Stephanie Trail,Potterhaven,Rhode Island,16537,Tokelau,MST,LAX,2024-01-23 00:11:29,20.107973619157534,-29.607744695386916,80.06579087251153,Fog
A02995,UK,2,2021-05-25 07:15:29,2021-03-26 10:17:18,-66.29129485576316,-137.9505212157773,-20.968375591306966,82.01724090261979,17.542517288424342,Month scientist poor hard recognize.,Elizabeth Brook,Thomasfort,South Dakota,57934,Turkmenistan,CST,ORD,2024-01-30 05:38:25,81.48016071827064,-41.2055575194574,75.91087441003039,Cloudy
A02996,UK,1,2024-12-08 21:12:58,2021-03-24 23:04:45,65.75323660360422,-81.66253666681976,79.24215471712012,43.8681907744473,4.180114051220701,Again however prepare out bit.,Jody Ports,Jonesborough,Nevada,65813,Tuvalu,MST,ORD,2021-08-03 15:00:51,-1.9215348533518437,16.301100349402418,10.425286572461435,Clear
A02997,UK,1,2020-12-11 14:40:51,2025-03-28 00:55:02,-61.690822527651235,-104.57307924748844,34.72364728225456,93.79159275759713,42.29508337185565,Risk gun serve class measure alone.,Mallory Harbors,Danashire,Vermont,19238,Afghanistan,MST,ATL,2022-08-18 10:34:58,75.33113017690481,-7.66600293788354,66.779041489902,Cloudy
A02998,CA,3,2023-03-22 21:31:02,2020-11-08 14:04:42,-34.23818534236214,-16.08165006890323,66.17139591404384,81.2490656093085,43.20352515727344,At yeah second full.,Campbell Curve,New Bradley,Louisiana,72026,Tajikistan,PST,DFW,2021-04-22 10:29:57,6.773315520162804,-37.46291073773581,60.931132335548334,Snow
A02999,AU,1,2022-01-13 00:04:46,2024-05-30 12:13:27,-37.79180424676136,147.03751723401535,-24.037803658803668,69.13105025512081,37.77853515497621,Color wish exist cost seek alone.,Reynolds Junction,Juliachester,North Carolina,07479,Djibouti,EST,DFW,2022-07-25 14:53:30,-25.516336441671022,17.44668799869838,71.33627226802297,Clear
A03000,CA,2,2023-12-15 02:17:59,2025-01-13 00:14:40,66.85452615435378,-142.3870859685751,-82.2215340810003,115.75434993323478,12.123981569780874,Likely hard that picture there rule.,Roger Groves,Port Frank,New York,24738,Netherlands Antilles,EST,ORD,2020-11-02 09:09:04,-15.708505892609987,-29.242126914562682,47.444890456247414,Cloudy
A03001,CA,2,2020-03-17 03:17:12,2024-07-01 14:10:02,31.086538957601647,79.29645262106243,85.37717469679453,52.448640641833805,26.16235376199899,Until shoulder event support.,Mayo Springs,Thomasfurt,Kansas,35808,Bouvet Island (Bouvetoya),MST,LAX,2023-04-05 20:50:34,66.96434089170246,0.9016048303677096,26.998682753344085,Snow
